junction,period,accident_count,severe_accidents,fatal_accidents,injured_count,fatality_count,vehicles_involved,period_date,accidents_7d,accidents_30d,accidents_90d,accidents_1y,fatal_accidents_1y,injury_accidents_1y,historical_accident_rate,target_period,future_accidents,future_severe_accidents,future_fatal_accidents,future_injuries,future_risk_score,risk_level
Kachipura Square,2024-03,1,0,0,0,0,3,2024-03-01,1.0,1.0,3.0,15.0,0.0,12.0,1.25,2024-03-01,3.0,1.0,0.0,4.0,6.8,HIGH
Kachipura Square,2024-04,3,1,0,4,0,8,2024-04-01,1.0,1.0,3.0,15.0,0.0,12.0,1.25,2024-04-01,2.0,0.0,0.0,3.0,2.6,HIGH
Kachipura Square,2024-05,2,0,0,3,0,5,2024-05-01,3.0,3.0,5.0,17.0,0.0,16.0,1.4166666666666667,,,,,,0.0,LOW
Kachipura Square,2024-07,1,0,0,0,0,4,2024-07-01,2.0,2.0,6.0,18.0,0.0,19.0,1.5,2024-07-01,2.0,2.0,1.0,6.0,14.2,HIGH
Kachipura Square,2024-08,2,2,1,6,2,5,2024-08-01,1.0,1.0,6.0,18.0,0.0,18.0,1.5,2024-08-01,1.0,1.0,0.0,2.0,4.4,HIGH
Kachipura Square,2024-09,1,1,0,2,0,2,2024-09-01,2.0,2.0,5.0,19.0,1.0,21.0,1.5833333333333333,2024-09-01,2.0,0.0,0.0,1.0,2.2,HIGH
Kachipura Square,2024-10,2,0,0,1,0,2,2024-10-01,1.0,1.0,4.0,17.0,1.0,22.0,1.4166666666666667,2024-10-01,3.0,1.0,0.0,8.0,7.6,HIGH
Kachipura Square,2024-11,3,1,0,8,0,4,2024-11-01,2.0,2.0,5.0,17.0,1.0,19.0,1.4166666666666667,,,,,,0.0,LOW
Kachipura Square,2025-01,2,0,0,4,0,4,2025-01-01,3.0,3.0,6.0,19.0,1.0,26.0,1.5833333333333333,2025-01-01,1.0,1.0,1.0,2.0,9.4,HIGH
Kachipura Square,2025-02,1,1,1,2,2,2,2025-02-01,2.0,2.0,7.0,20.0,1.0,30.0,1.6666666666666667,2025-02-01,2.0,0.0,0.0,4.0,2.8,HIGH
Kachipura Square,2025-03,2,0,0,4,0,6,2025-03-01,1.0,1.0,6.0,20.0,2.0,31.0,1.6666666666666667,2025-03-01,4.0,1.0,0.0,6.0,8.2,HIGH
Kachipura Square,2025-04,4,1,0,6,0,11,2025-04-01,2.0,2.0,5.0,21.0,2.0,34.0,1.75,2025-04-01,2.0,1.0,0.0,5.0,6.0,HIGH
Kachipura Square,2025-05,2,1,0,5,0,4,2025-05-01,4.0,4.0,7.0,24.0,2.0,40.0,2.0,2025-05-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
Kachipura Square,2025-06,1,0,0,0,0,3,2025-06-01,2.0,2.0,8.0,25.0,2.0,45.0,2.0833333333333335,2025-06-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Kachipura Square,2025-07,1,0,0,1,0,1,2025-07-01,1.0,1.0,7.0,23.0,2.0,41.0,1.9166666666666667,2025-07-01,2.0,0.0,0.0,1.0,2.2,HIGH
Kachipura Square,2025-08,2,0,0,1,0,5,2025-08-01,1.0,1.0,4.0,22.0,2.0,39.0,1.8333333333333333,2025-08-01,3.0,0.0,0.0,5.0,4.0,HIGH
Kachipura Square,2025-09,3,0,0,5,0,6,2025-09-01,2.0,2.0,4.0,23.0,2.0,40.0,1.9166666666666667,2025-09-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Kachipura Square,2025-10,1,0,0,1,0,2,2025-10-01,3.0,3.0,6.0,24.0,1.0,39.0,2.0,2025-10-01,3.0,1.0,1.0,9.0,12.8,HIGH
Kachipura Square,2025-11,3,1,1,9,1,4,2025-11-01,1.0,1.0,6.0,24.0,1.0,38.0,2.0,2025-11-01,4.0,2.0,0.0,11.0,12.2,HIGH
Kachipura Square,2025-12,4,2,0,11,0,13,2025-12-01,3.0,3.0,7.0,25.0,2.0,46.0,2.0833333333333335,,,,,,0.0,LOW
Kadbi Chowk,2020-03,1,0,0,2,0,3,2020-03-01,,,,,,,,,,,,,0.0,LOW
Kadbi Chowk,2020-06,1,0,0,1,0,4,2020-06-01,1.0,1.0,,,,,,2020-06-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Kadbi Chowk,2020-07,1,0,0,1,0,3,2020-07-01,1.0,1.0,,,,,,,,,,,0.0,LOW
Kadbi Chowk,2021-06,1,0,0,2,0,1,2021-06-01,1.0,1.0,3.0,,,,,2021-06-01,1.0,0.0,0.0,2.0,1.4,HIGH
Kadbi Chowk,2021-07,1,0,0,2,0,1,2021-07-01,1.0,1.0,3.0,,,,,,,,,,0.0,LOW
Kadbi Chowk,2021-10,1,0,0,0,0,1,2021-10-01,1.0,1.0,3.0,,,,,,,,,,0.0,LOW
Kadbi Chowk,2022-01,1,0,0,0,0,1,2022-01-01,1.0,1.0,3.0,,,,,2022-01-01,2.0,0.0,0.0,3.0,2.6,HIGH
Kadbi Chowk,2022-02,2,0,0,3,0,3,2022-02-01,1.0,1.0,3.0,,,,,,,,,,0.0,LOW
Kadbi Chowk,2022-06,1,0,0,1,0,3,2022-06-01,2.0,2.0,4.0,,,,,,,,,,0.0,LOW
Kadbi Chowk,2022-08,2,0,0,1,0,8,2022-08-01,1.0,1.0,4.0,,,,,,,,,,0.0,LOW
Kadbi Chowk,2023-02,2,1,0,5,0,4,2023-02-01,2.0,2.0,5.0,,,,,,,,,,0.0,LOW
Kadbi Chowk,2023-04,1,0,0,3,0,1,2023-04-01,2.0,2.0,5.0,,,,,,,,,,0.0,LOW
Kadbi Chowk,2023-09,2,0,0,0,0,5,2023-09-01,1.0,1.0,5.0,15.0,0.0,21.0,1.25,,,,,,0.0,LOW
Kadbi Chowk,2023-12,1,0,0,2,0,3,2023-12-01,2.0,2.0,5.0,16.0,0.0,19.0,1.3333333333333333,,,,,,0.0,LOW
Kadbi Chowk,2024-02,1,0,0,2,0,2,2024-02-01,1.0,1.0,4.0,16.0,0.0,20.0,1.3333333333333333,2024-02-01,1.0,0.0,0.0,3.0,1.6,HIGH
Kadbi Chowk,2024-03,1,0,0,3,0,3,2024-03-01,1.0,1.0,4.0,16.0,0.0,21.0,1.3333333333333333,,,,,,0.0,LOW
Kadbi Chowk,2024-05,1,1,0,4,0,2,2024-05-01,1.0,1.0,3.0,16.0,0.0,22.0,1.3333333333333333,,,,,,0.0,LOW
Kadbi Chowk,2024-07,1,0,0,0,0,3,2024-07-01,1.0,1.0,3.0,16.0,0.0,24.0,1.3333333333333333,2024-07-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Kadbi Chowk,2024-08,1,0,0,1,0,4,2024-08-01,1.0,1.0,3.0,16.0,0.0,24.0,1.3333333333333333,2024-08-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
Kadbi Chowk,2024-09,1,0,0,0,0,1,2024-09-01,1.0,1.0,3.0,16.0,0.0,25.0,1.3333333333333333,,,,,,0.0,LOW
Kadbi Chowk,2025-01,1,1,1,1,2,4,2025-01-01,1.0,1.0,3.0,15.0,0.0,22.0,1.25,2025-01-01,3.0,0.0,0.0,3.0,3.6,HIGH
Kadbi Chowk,2025-02,3,0,0,3,0,6,2025-02-01,1.0,1.0,3.0,15.0,1.0,22.0,1.25,,,,,,0.0,LOW
Kadbi Chowk,2025-06,1,0,0,3,0,1,2025-06-01,3.0,3.0,5.0,16.0,1.0,24.0,1.3333333333333333,2025-06-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Kadbi Chowk,2025-07,1,0,0,1,0,1,2025-07-01,1.0,1.0,5.0,15.0,1.0,22.0,1.25,2025-07-01,2.0,1.0,0.0,4.0,5.8,HIGH
Kadbi Chowk,2025-08,2,1,0,4,0,7,2025-08-01,1.0,1.0,5.0,15.0,1.0,20.0,1.25,2025-08-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
Kadbi Chowk,2025-09,1,0,0,0,0,4,2025-09-01,2.0,2.0,4.0,15.0,1.0,24.0,1.25,,,,,,0.0,LOW
Kadbi Chowk,2025-12,2,0,0,4,0,7,2025-12-01,1.0,1.0,4.0,15.0,1.0,22.0,1.25,,,,,,0.0,LOW
Kamptee Chowk,2020-02,1,0,0,1,0,1,2020-02-01,,,,,,,,2020-02-01,1.0,1.0,1.0,4.0,9.8,HIGH
Kamptee Chowk,2020-03,1,1,1,4,1,2,2020-03-01,1.0,1.0,,,,,,,,,,,0.0,LOW
Kamptee Chowk,2020-11,1,0,0,0,0,2,2020-11-01,1.0,1.0,,,,,,,,,,,0.0,LOW
Kamptee Chowk,2021-01,1,0,0,3,0,2,2021-01-01,1.0,1.0,3.0,,,,,2021-01-01,1.0,1.0,0.0,4.0,4.8,HIGH
Kamptee Chowk,2021-02,1,1,0,4,0,4,2021-02-01,1.0,1.0,3.0,,,,,2021-02-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Kamptee Chowk,2021-03,1,0,0,1,0,3,2021-03-01,1.0,1.0,3.0,,,,,,,,,,0.0,LOW
Kamptee Chowk,2021-11,2,1,0,4,0,5,2021-11-01,1.0,1.0,3.0,,,,,,,,,,0.0,LOW
Kamptee Chowk,2022-01,1,0,0,0,0,4,2022-01-01,2.0,2.0,4.0,,,,,,,,,,0.0,LOW
Kamptee Chowk,2022-03,2,1,0,6,0,5,2022-03-01,1.0,1.0,4.0,,,,,,,,,,0.0,LOW
Kamptee Chowk,2022-05,1,0,0,0,0,4,2022-05-01,2.0,2.0,5.0,,,,,2022-05-01,2.0,0.0,0.0,3.0,2.6,HIGH
Kamptee Chowk,2022-06,2,0,0,3,0,4,2022-06-01,1.0,1.0,4.0,,,,,2022-06-01,2.0,0.0,0.0,3.0,2.6,HIGH
Kamptee Chowk,2022-07,2,0,0,3,0,5,2022-07-01,2.0,2.0,5.0,,,,,,,,,,0.0,LOW
Kamptee Chowk,2022-09,2,1,1,2,2,6,2022-09-01,2.0,2.0,5.0,16.0,1.0,29.0,1.3333333333333333,2022-09-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Kamptee Chowk,2022-10,1,0,0,1,0,4,2022-10-01,2.0,2.0,6.0,17.0,2.0,30.0,1.4166666666666667,2022-10-01,1.0,0.0,0.0,3.0,1.6,HIGH
Kamptee Chowk,2022-11,1,0,0,3,0,3,2022-11-01,1.0,1.0,5.0,17.0,1.0,27.0,1.4166666666666667,2022-11-01,2.0,0.0,0.0,6.0,3.2,HIGH
Kamptee Chowk,2022-12,2,0,0,6,0,5,2022-12-01,1.0,1.0,4.0,17.0,1.0,30.0,1.4166666666666667,2022-12-01,1.0,1.0,0.0,5.0,5.0,HIGH
Kamptee Chowk,2023-01,1,1,0,5,0,4,2023-01-01,2.0,2.0,4.0,18.0,1.0,33.0,1.5,2023-01-01,3.0,0.0,0.0,3.0,3.6,HIGH
Kamptee Chowk,2023-02,3,0,0,3,0,9,2023-02-01,1.0,1.0,4.0,18.0,1.0,34.0,1.5,2023-02-01,1.0,1.0,0.0,2.0,4.4,HIGH
Kamptee Chowk,2023-03,1,1,0,2,0,4,2023-03-01,3.0,3.0,6.0,20.0,1.0,36.0,1.6666666666666667,2023-03-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Kamptee Chowk,2023-04,1,0,0,1,0,2,2023-04-01,1.0,1.0,5.0,19.0,1.0,34.0,1.5833333333333333,2023-04-01,1.0,1.0,0.0,3.0,4.6,HIGH
Kamptee Chowk,2023-05,1,1,0,3,0,1,2023-05-01,1.0,1.0,5.0,19.0,1.0,35.0,1.5833333333333333,2023-05-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
Kamptee Chowk,2023-06,1,0,0,0,0,3,2023-06-01,1.0,1.0,3.0,18.0,1.0,32.0,1.5,,,,,,0.0,LOW
Kamptee Chowk,2023-08,2,0,0,3,0,8,2023-08-01,1.0,1.0,3.0,18.0,1.0,32.0,1.5,,,,,,0.0,LOW
Kamptee Chowk,2023-12,1,1,0,4,0,1,2023-12-01,2.0,2.0,4.0,18.0,1.0,32.0,1.5,2023-12-01,1.0,0.0,0.0,2.0,1.4,HIGH
Kamptee Chowk,2024-01,1,0,0,2,0,2,2024-01-01,1.0,1.0,4.0,17.0,1.0,33.0,1.4166666666666667,2024-01-01,3.0,0.0,0.0,0.0,3.0,HIGH
Kamptee Chowk,2024-02,3,0,0,0,0,10,2024-02-01,1.0,1.0,4.0,16.0,0.0,33.0,1.3333333333333333,2024-02-01,1.0,1.0,1.0,3.0,9.6,HIGH
Kamptee Chowk,2024-03,1,1,1,3,2,2,2024-03-01,3.0,3.0,5.0,18.0,0.0,32.0,1.5,,,,,,0.0,LOW
Kamptee Chowk,2024-05,1,1,0,4,0,4,2024-05-01,1.0,1.0,5.0,18.0,1.0,32.0,1.5,2024-05-01,4.0,1.0,0.0,7.0,8.4,HIGH
Kamptee Chowk,2024-06,4,1,0,7,0,10,2024-06-01,1.0,1.0,5.0,17.0,1.0,30.0,1.4166666666666667,2024-06-01,2.0,0.0,0.0,2.0,2.4,HIGH
Kamptee Chowk,2024-07,2,0,0,2,0,3,2024-07-01,4.0,4.0,6.0,20.0,1.0,32.0,1.6666666666666667,2024-07-01,2.0,1.0,1.0,1.0,10.2,HIGH
Kamptee Chowk,2024-08,2,1,1,1,1,4,2024-08-01,2.0,2.0,7.0,19.0,1.0,31.0,1.5833333333333333,2024-08-01,3.0,0.0,0.0,1.0,3.2,HIGH
Kamptee Chowk,2024-09,3,0,0,1,0,9,2024-09-01,2.0,2.0,8.0,20.0,2.0,30.0,1.6666666666666667,2024-09-01,3.0,2.0,0.0,8.0,10.6,HIGH
Kamptee Chowk,2024-10,3,2,0,8,0,10,2024-10-01,3.0,3.0,7.0,22.0,2.0,30.0,1.8333333333333333,2024-10-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Kamptee Chowk,2024-11,1,0,0,1,0,1,2024-11-01,3.0,3.0,8.0,24.0,2.0,35.0,2.0,,,,,,0.0,LOW
Kamptee Chowk,2025-01,2,0,0,0,0,4,2025-01-01,1.0,1.0,7.0,24.0,2.0,36.0,2.0,2025-01-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
Kamptee Chowk,2025-02,1,0,0,0,0,2,2025-02-01,2.0,2.0,6.0,24.0,2.0,33.0,2.0,2025-02-01,1.0,0.0,0.0,3.0,1.6,HIGH
Kamptee Chowk,2025-03,1,0,0,3,0,3,2025-03-01,1.0,1.0,4.0,24.0,2.0,29.0,2.0,2025-03-01,1.0,0.0,0.0,3.0,1.6,HIGH
Kamptee Chowk,2025-04,1,0,0,3,0,1,2025-04-01,1.0,1.0,4.0,24.0,2.0,30.0,2.0,,,,,,0.0,LOW
Kamptee Chowk,2025-06,1,0,0,0,0,2,2025-06-01,1.0,1.0,3.0,22.0,2.0,33.0,1.8333333333333333,2025-06-01,2.0,1.0,0.0,5.0,6.0,HIGH
Kamptee Chowk,2025-07,2,1,0,5,0,6,2025-07-01,1.0,1.0,3.0,22.0,1.0,30.0,1.8333333333333333,2025-07-01,2.0,0.0,0.0,3.0,2.6,HIGH
Kamptee Chowk,2025-08,2,0,0,3,0,4,2025-08-01,2.0,2.0,4.0,23.0,1.0,31.0,1.9166666666666667,2025-08-01,4.0,0.0,0.0,6.0,5.2,HIGH
Kamptee Chowk,2025-09,4,0,0,6,0,6,2025-09-01,2.0,2.0,5.0,21.0,1.0,27.0,1.75,2025-09-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
Kamptee Chowk,2025-10,1,0,0,0,0,2,2025-10-01,4.0,4.0,8.0,23.0,1.0,31.0,1.9166666666666667,,,,,,0.0,LOW
Kasturchand Park Square,2020-02,1,0,0,1,0,2,2020-02-01,,,,,,,,,,,,,0.0,LOW
Kasturchand Park Square,2020-05,1,0,0,1,0,2,2020-05-01,1.0,1.0,,,,,,2020-05-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Kasturchand Park Square,2020-06,1,0,0,1,0,3,2020-06-01,1.0,1.0,,,,,,,,,,,0.0,LOW
Kasturchand Park Square,2020-08,1,0,0,3,0,3,2020-08-01,1.0,1.0,3.0,,,,,,,,,,0.0,LOW
Kasturchand Park Square,2020-10,1,0,0,0,0,1,2020-10-01,1.0,1.0,3.0,,,,,,,,,,0.0,LOW
Kasturchand Park Square,2020-12,2,0,0,2,0,4,2020-12-01,1.0,1.0,3.0,,,,,,,,,,0.0,LOW
Kasturchand Park Square,2021-07,1,0,0,0,0,3,2021-07-01,2.0,2.0,4.0,,,,,,,,,,0.0,LOW
Kasturchand Park Square,2021-12,1,0,0,0,0,4,2021-12-01,1.0,1.0,4.0,,,,,2021-12-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Kasturchand Park Square,2022-01,1,0,0,1,0,2,2022-01-01,1.0,1.0,4.0,,,,,,,,,,0.0,LOW
Kasturchand Park Square,2022-05,1,0,0,0,0,3,2022-05-01,1.0,1.0,3.0,,,,,2022-05-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Kasturchand Park Square,2022-06,1,0,0,1,0,1,2022-06-01,1.0,1.0,3.0,,,,,,,,,,0.0,LOW
Kasturchand Park Square,2022-10,1,0,0,1,0,4,2022-10-01,1.0,1.0,3.0,,,,,,,,,,0.0,LOW
Kasturchand Park Square,2023-04,2,0,0,2,0,4,2023-04-01,1.0,1.0,3.0,13.0,0.0,11.0,1.0833333333333333,2023-04-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Kasturchand Park Square,2023-05,1,0,0,1,0,3,2023-05-01,2.0,2.0,4.0,14.0,0.0,12.0,1.1666666666666667,,,,,,0.0,LOW
Kasturchand Park Square,2023-07,1,1,0,4,0,2,2023-07-01,1.0,1.0,4.0,14.0,0.0,12.0,1.1666666666666667,,,,,,0.0,LOW
Kasturchand Park Square,2023-09,1,0,0,0,0,4,2023-09-01,1.0,1.0,4.0,14.0,0.0,15.0,1.1666666666666667,2023-09-01,3.0,0.0,0.0,1.0,3.2,HIGH
Kasturchand Park Square,2023-10,3,0,0,1,0,8,2023-10-01,1.0,1.0,3.0,14.0,0.0,12.0,1.1666666666666667,2023-10-01,2.0,1.0,1.0,2.0,10.4,HIGH
Kasturchand Park Square,2023-11,2,1,1,2,1,3,2023-11-01,3.0,3.0,5.0,16.0,0.0,13.0,1.3333333333333333,,,,,,0.0,LOW
Kasturchand Park Square,2024-01,1,0,0,0,0,2,2024-01-01,2.0,2.0,6.0,16.0,1.0,13.0,1.3333333333333333,,,,,,0.0,LOW
Kasturchand Park Square,2024-03,1,1,0,2,0,2,2024-03-01,1.0,1.0,6.0,16.0,1.0,13.0,1.3333333333333333,,,,,,0.0,LOW
Kasturchand Park Square,2024-05,1,0,0,0,0,1,2024-05-01,1.0,1.0,4.0,16.0,1.0,15.0,1.3333333333333333,,,,,,0.0,LOW
Kasturchand Park Square,2024-11,1,0,0,1,0,3,2024-11-01,1.0,1.0,3.0,16.0,1.0,14.0,1.3333333333333333,2024-11-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Kasturchand Park Square,2024-12,1,0,0,1,0,2,2024-12-01,1.0,1.0,3.0,16.0,1.0,15.0,1.3333333333333333,,,,,,0.0,LOW
Kasturchand Park Square,2025-02,2,1,0,5,0,4,2025-02-01,1.0,1.0,3.0,16.0,1.0,15.0,1.3333333333333333,2025-02-01,2.0,1.0,0.0,3.0,5.6,HIGH
Kasturchand Park Square,2025-03,2,1,0,3,0,7,2025-03-01,2.0,2.0,4.0,17.0,1.0,19.0,1.4166666666666667,2025-03-01,1.0,1.0,0.0,2.0,4.4,HIGH
Kasturchand Park Square,2025-04,1,1,0,2,0,3,2025-04-01,2.0,2.0,5.0,17.0,1.0,20.0,1.4166666666666667,,,,,,0.0,LOW
Kasturchand Park Square,2025-07,2,1,0,3,0,3,2025-07-01,1.0,1.0,5.0,17.0,1.0,21.0,1.4166666666666667,2025-07-01,1.0,1.0,0.0,2.0,4.4,HIGH
Kasturchand Park Square,2025-08,1,1,0,2,0,1,2025-08-01,2.0,2.0,5.0,18.0,1.0,20.0,1.5,,,,,,0.0,LOW
Kasturchand Park Square,2025-10,1,0,0,1,0,2,2025-10-01,1.0,1.0,4.0,18.0,1.0,22.0,1.5,,,,,,0.0,LOW
Kasturchand Park Square,2025-12,2,0,0,3,0,8,2025-12-01,1.0,1.0,4.0,16.0,1.0,22.0,1.3333333333333333,,,,,,0.0,LOW
Katol Road Chowk,2020-02,1,1,0,3,0,4,2020-02-01,,,,,,,,2020-02-01,1.0,1.0,1.0,2.0,9.4,HIGH
Katol Road Chowk,2020-03,1,1,1,2,1,1,2020-03-01,1.0,1.0,,,,,,2020-03-01,1.0,0.0,0.0,3.0,1.6,HIGH
Katol Road Chowk,2020-04,1,0,0,3,0,3,2020-04-01,1.0,1.0,,,,,,,,,,,0.0,LOW
Katol Road Chowk,2020-07,1,0,0,1,0,4,2020-07-01,1.0,1.0,3.0,,,,,,,,,,0.0,LOW
Katol Road Chowk,2020-10,2,0,0,0,0,8,2020-10-01,1.0,1.0,3.0,,,,,,,,,,0.0,LOW
Katol Road Chowk,2021-02,1,0,0,0,0,3,2021-02-01,2.0,2.0,4.0,,,,,,,,,,0.0,LOW
Katol Road Chowk,2022-06,1,1,0,4,0,2,2022-06-01,1.0,1.0,4.0,,,,,,,,,,0.0,LOW
Katol Road Chowk,2022-09,1,0,0,3,0,3,2022-09-01,1.0,1.0,4.0,,,,,,,,,,0.0,LOW
Katol Road Chowk,2022-11,1,0,0,1,0,2,2022-11-01,1.0,1.0,3.0,,,,,,,,,,0.0,LOW
Katol Road Chowk,2023-01,1,0,0,1,0,2,2023-01-01,1.0,1.0,3.0,,,,,2023-01-01,1.0,1.0,0.0,4.0,4.8,HIGH
Katol Road Chowk,2023-02,1,1,0,4,0,1,2023-02-01,1.0,1.0,3.0,,,,,2023-02-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
Katol Road Chowk,2023-03,1,0,0,0,0,3,2023-03-01,1.0,1.0,3.0,,,,,2023-03-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
Katol Road Chowk,2023-04,1,0,0,0,0,3,2023-04-01,1.0,1.0,3.0,13.0,1.0,22.0,1.0833333333333333,,,,,,0.0,LOW
Katol Road Chowk,2023-06,2,0,0,1,0,3,2023-06-01,1.0,1.0,3.0,13.0,1.0,19.0,1.0833333333333333,,,,,,0.0,LOW
Katol Road Chowk,2023-08,1,1,0,5,0,3,2023-08-01,2.0,2.0,4.0,14.0,0.0,18.0,1.1666666666666667,,,,,,0.0,LOW
Katol Road Chowk,2024-02,1,0,0,0,0,3,2024-02-01,1.0,1.0,4.0,14.0,0.0,20.0,1.1666666666666667,,,,,,0.0,LOW
Katol Road Chowk,2024-04,2,0,0,0,0,6,2024-04-01,1.0,1.0,4.0,14.0,0.0,19.0,1.1666666666666667,,,,,,0.0,LOW
Katol Road Chowk,2024-08,1,0,0,1,0,2,2024-08-01,2.0,2.0,4.0,14.0,0.0,19.0,1.1666666666666667,,,,,,0.0,LOW
Katol Road Chowk,2024-10,1,0,0,1,0,4,2024-10-01,1.0,1.0,4.0,14.0,0.0,20.0,1.1666666666666667,2024-10-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
Katol Road Chowk,2024-11,1,0,0,0,0,1,2024-11-01,1.0,1.0,4.0,14.0,0.0,17.0,1.1666666666666667,,,,,,0.0,LOW
Katol Road Chowk,2025-01,1,0,0,0,0,1,2025-01-01,1.0,1.0,3.0,14.0,0.0,14.0,1.1666666666666667,2025-01-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Katol Road Chowk,2025-02,1,0,0,1,0,4,2025-02-01,1.0,1.0,3.0,14.0,0.0,13.0,1.1666666666666667,2025-02-01,1.0,0.0,0.0,3.0,1.6,HIGH
Katol Road Chowk,2025-03,1,0,0,3,0,2,2025-03-01,1.0,1.0,3.0,14.0,0.0,13.0,1.1666666666666667,2025-03-01,2.0,1.0,0.0,4.0,5.8,HIGH
Katol Road Chowk,2025-04,2,1,0,4,0,6,2025-04-01,1.0,1.0,3.0,14.0,0.0,12.0,1.1666666666666667,2025-04-01,2.0,0.0,0.0,2.0,2.4,HIGH
Katol Road Chowk,2025-05,2,0,0,2,0,4,2025-05-01,2.0,2.0,4.0,15.0,0.0,16.0,1.25,2025-05-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Katol Road Chowk,2025-06,1,0,0,1,0,3,2025-06-01,2.0,2.0,5.0,16.0,0.0,18.0,1.3333333333333333,,,,,,0.0,LOW
Katol Road Chowk,2025-08,1,1,0,3,0,2,2025-08-01,1.0,1.0,5.0,15.0,0.0,18.0,1.25,,,,,,0.0,LOW
Katol Road Chowk,2025-10,1,0,0,2,0,4,2025-10-01,1.0,1.0,4.0,15.0,0.0,16.0,1.25,2025-10-01,2.0,1.0,0.0,5.0,6.0,HIGH
Katol Road Chowk,2025-11,2,1,0,5,0,8,2025-11-01,1.0,1.0,3.0,15.0,0.0,18.0,1.25,2025-11-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
Katol Road Chowk,2025-12,1,0,0,0,0,4,2025-12-01,2.0,2.0,4.0,15.0,0.0,23.0,1.25,,,,,,0.0,LOW
LAD Square,2020-02,1,1,1,4,1,4,2020-02-01,,,,,,,,2020-02-01,1.0,0.0,0.0,2.0,1.4,HIGH
LAD Square,2020-03,1,0,0,2,0,4,2020-03-01,1.0,1.0,,,,,,,,,,,0.0,LOW
LAD Square,2020-05,1,0,0,3,0,1,2020-05-01,1.0,1.0,,,,,,,,,,,0.0,LOW
LAD Square,2020-07,1,0,0,2,0,1,2020-07-01,1.0,1.0,3.0,,,,,2020-07-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
LAD Square,2020-08,1,0,0,0,0,3,2020-08-01,1.0,1.0,3.0,,,,,,,,,,0.0,LOW
LAD Square,2021-02,1,0,0,1,0,2,2021-02-01,1.0,1.0,3.0,,,,,,,,,,0.0,LOW
LAD Square,2021-05,2,1,0,5,0,7,2021-05-01,1.0,1.0,3.0,,,,,,,,,,0.0,LOW
LAD Square,2021-08,1,0,0,1,0,4,2021-08-01,2.0,2.0,4.0,,,,,,,,,,0.0,LOW
LAD Square,2021-10,1,0,0,1,0,2,2021-10-01,1.0,1.0,4.0,,,,,,,,,,0.0,LOW
LAD Square,2021-12,1,0,0,1,0,3,2021-12-01,1.0,1.0,4.0,,,,,2021-12-01,2.0,0.0,0.0,0.0,2.0,HIGH
LAD Square,2022-01,2,0,0,0,0,5,2022-01-01,1.0,1.0,3.0,,,,,,,,,,0.0,LOW
LAD Square,2022-07,2,0,0,1,0,5,2022-07-01,2.0,2.0,4.0,,,,,,,,,,0.0,LOW
LAD Square,2022-11,1,0,0,1,0,4,2022-11-01,2.0,2.0,5.0,15.0,1.0,21.0,1.25,,,,,,0.0,LOW
LAD Square,2023-03,1,0,0,1,0,1,2023-03-01,1.0,1.0,5.0,15.0,0.0,18.0,1.25,,,,,,0.0,LOW
LAD Square,2023-07,1,0,0,0,0,1,2023-07-01,1.0,1.0,4.0,15.0,0.0,17.0,1.25,,,,,,0.0,LOW
LAD Square,2023-09,3,2,0,10,0,6,2023-09-01,1.0,1.0,3.0,15.0,0.0,14.0,1.25,2023-09-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
LAD Square,2023-10,1,0,0,1,0,3,2023-10-01,3.0,3.0,5.0,17.0,0.0,22.0,1.4166666666666667,2023-10-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
LAD Square,2023-11,1,0,0,1,0,1,2023-11-01,1.0,1.0,5.0,17.0,0.0,23.0,1.4166666666666667,,,,,,0.0,LOW
LAD Square,2024-01,1,0,0,1,0,1,2024-01-01,1.0,1.0,5.0,17.0,0.0,23.0,1.4166666666666667,,,,,,0.0,LOW
